mda_code,mda_name,mandate_description
119009104,484. FOREIGN MISSION: WARSAW,"Nigeria's Foreign Mission in Warsaw, Poland, is a diplomatic mission representing Federal Republic of Nigeria in Republic of Poland. Located in Warsaw, Poland's capital rebuilt after WWII devastation, operating under Federal Ministry of Foreign Affairs. The mission manages limited bilateral engagement with Central European EU member experiencing rapid economic growth. Growing Nigerian community includes students attracted by affordable EU education quality and migrants. Poland played crucial unexpected role during Russia's February 2022 invasion of Ukraine, serving as primary evacuation route for thousands of Nigerian students fleeing Ukraine through Polish border crossings. Polish authorities and citizens provided humanitarian assistance to evacuating Nigerian students. Some Nigerian irregular migrants transit Poland attempting Western European entry. Poland's economic transformation from communism to emerging EU economy creates opportunities. However, Poland has conservative Law and Justice government and some anti-immigrant sentiment in society. Limited Polish investment in Nigeria. The mission protects growing diaspora, coordinates Ukraine border crossing support during evacuations, promotes educational cooperation, facilitates minimal trade and maintains Central European diplomatic presence despite limited bilateral engagement.

**Core Mandate:** To represent Nigeria's interests in Poland, protect diaspora, coordinate Ukraine border evacuation support, promote educational ties and maintain Central European diplomatic presence.

**Statutory Functions:**
(a) Represent Federal Republic of Nigeria maintaining diplomatic relations with Poland
(b) Protect growing Nigerian community including students and migrants
(c) Coordinate with Polish authorities on Ukrainian border crossings during Nigerian student evacuations from war
(d) Provide consular services to Nigerians across Poland
(e) Facilitate educational cooperation with Polish universities offering affordable EU education
(f) Address Nigerian students who fled Ukraine war through Poland requiring temporary support
(g) Monitor Poland's political and economic developments in post-communist context
(h) Report to Federal Ministry of Foreign Affairs on Poland and Central European matters
(i) Address irregular migration and asylum cases involving Nigerian nationals
(j) Issue emergency travel documents to Nigerians including Ukraine evacuees
(k) Promote limited bilateral trade and investment between Nigeria and Poland
(l) Navigate Poland's conservative politics and immigration policy debates
(m) Support Nigerian students enrolled in Polish universities
(n) Coordinate Nigeria's EU engagement through Polish membership
(o) Address anti-immigrant sentiment affecting Nigerian community
(p) Liaise with Polish government on migration management and bilateral issues
(q) Coordinate with Central European diplomatic missions on regional matters
(r) Facilitate limited diplomatic exchanges when opportunities arise
(s) Maintain Nigerian diplomatic presence in emerging Central European economy
(t) Advance Nigeria's interests in Central European engagement, educational cooperation and Ukraine crisis support"
119009105,485. FOREIGN MISSION: WASHINGTON,"Nigeria's Foreign Mission in Washington DC, United States, is one of Nigeria's most strategically critical diplomatic missions representing Federal Republic of Nigeria in United States of America. Located in Washington DC, US capital and global superpower headquarters, operating under Federal Ministry of Foreign Affairs. The mission manages Nigeria's single most important bilateral relationship outside Africa with world's only superpower and largest economy. Massive Nigerian diaspora exceeding 400,000 makes United States home to largest Nigerian community outside Nigeria, concentrated in Texas, Maryland, New York, California and Georgia. US is Nigeria's major trading partner, largest foreign investor and significant development assistance provider through USAID. Hundreds of thousands of Nigerian students study across American universities. US military cooperation includes equipment, training and intelligence support for Nigerian counter-Boko Haram operations. However, relations experience periodic strains from US human rights concerns about Nigerian security forces, visa restrictions affecting Nigerians, terrorism designation debates and President Trump's reported 2018 ""shithole countries"" comment including Nigeria. The mission coordinates vast bilateral relations spanning security cooperation, trade and investment, massive diaspora engagement, development assistance while addressing contentions and managing this crucial superpower relationship affecting Nigerian interests globally.

**Core Mandate:** To represent Nigeria in US superpower, protect massive diaspora exceeding 400,000, coordinate extensive security/trade/investment cooperation, manage human rights tensions and advance most crucial bilateral relationship.

**Statutory Functions:**
(a) Represent Federal Republic of Nigeria maintaining most strategically critical relationship with United States superpower
(b) Protect massive Nigerian diaspora exceeding 400,000 making US home to largest Nigerian community outside Nigeria
(c) Coordinate extensive US military assistance including equipment and training for Nigerian counter-Boko Haram operations
(d) Promote substantial US investment in Nigerian oil, gas, telecommunications, banking and infrastructure sectors
(e) Facilitate bilateral trade making United States Nigeria's major trading partner
(f) Coordinate US development assistance programs through USAID supporting Nigerian development
(g) Address contentious human rights criticisms from US State Department annual reports
(h) Navigate visa restrictions and travel bans periodically affecting Nigerians seeking US entry
(i) Support hundreds of thousands of Nigerian students across American universities nationwide
(j) Report to Federal Ministry of Foreign Affairs on US political developments and bilateral relations
(k) Coordinate with New York Consulate General on diaspora services in northeastern states
(l) Address terrorism designation debates affecting bilateral security cooperation and Nigeria's image
(m) Engage US Congress on Nigeria-related legislation, resolutions and appropriations
(n) Facilitate Nigerian diaspora remittances exceeding billions of dollars annually to Nigeria
(o) Coordinate US-Nigeria military training programs, joint exercises and equipment supplies
(p) Address negative media portrayal and stereotypes about Nigeria in American discourse
(q) Liaise extensively with White House, State Department, Pentagon, USAID and federal agencies
(r) Facilitate high-level presidential, vice-presidential and ministerial visits between both countries
(s) Promote Nigeria's democratic credentials, economic potential and strategic importance
(t) Advance multifaceted Nigeria-US strategic partnership spanning security, economy, democracy and global cooperation despite periodic human rights and policy tensions"
119009106,486. FOREIGN MISSION: WINDHOEK,"Nigeria's Foreign Mission in Windhoek, Namibia, is a diplomatic mission representing Federal Republic of Nigeria in Republic of Namibia. Located in Windhoek, Namibia's capital in Southern African plateau region, operating under Federal Ministry of Foreign Affairs. The mission manages limited bilateral engagement with sparsely populated Southern African country (population 2.5 million). Minimal Nigerian community present. Namibia is stable multi-party democracy with significant mineral wealth including uranium (world's third-largest producer), diamonds, zinc and copper, plus growing tourism sector. Both countries cooperate in African Union and SADC-ECOWAS partnerships linking West and Southern African regional organizations. Nigeria supported Namibia's liberation struggle against South African apartheid occupation during 1970s-1980s when South Africa illegally occupied territory. Namibia gained independence in 1990 following Nigerian diplomatic support in UN and African forums. Namibia demonstrates good governance, low corruption and democratic stability under SWAPO party. The mission leverages historical liberation-era solidarity, promotes minimal bilateral trade, coordinates SADC-ECOWAS regional integration, maintains Southern African diplomatic presence and facilitates limited cooperation with stable well-governed democracy.

**Core Mandate:** To represent Nigeria's interests in Namibia, leverage liberation support legacy, promote bilateral trade, coordinate SACD-ECOWAS integration and maintain Southern African diplomatic presence.

**Statutory Functions:**
(a) Represent Federal Republic of Nigeria maintaining diplomatic relations with Namibia
(b) Leverage Nigeria's historical support for Namibian liberation against South African occupation
(c) Protect minimal Nigerian community in Namibia
(d) Provide consular services to limited number of Nigerians
(e) Promote bilateral trade and investment from negligible current levels
(f) Coordinate SADC-ECOWAS cooperation on regional integration linking Southern and West Africa
(g) Monitor Namibia's political and economic developments
(h) Report to Federal Ministry of Foreign Affairs on Namibia and Southern African matters
(i) Study Namibia's good governance record as African success story
(j) Issue emergency travel documents to Nigerians when needed
(k) Facilitate cooperation in mining and mineral sectors given both countries' resources
(l) Promote Namibian investment opportunities to Nigerian businesses
(m) Assess Namibia's tourism development model for Nigerian tourism sector application
(n) Liaise with Namibian government on bilateral cooperation opportunities
(o) Coordinate with Southern African Development Community on regional integration
(p) Facilitate limited diplomatic visits when opportunities arise
(q) Maintain Nigerian diplomatic presence across Southern African region
(r) Learn from Namibia's anti-corruption successes and democratic stability
(s) Promote Africa-wide cooperation through African Union continental frameworks
(t) Advance Nigeria's interests in Southern African regional engagement and maintaining diplomatic coverage across continent"
119009107,487. FOREIGN MISSION: YAOUNDÉ,"Nigeria's Foreign Mission in Yaoundé, Cameroon, is Nigeria's primary diplomatic mission to Republic of Cameroon serving as embassy headquarters (note: separate consular offices may exist in Buea/Douala). Located in Yaoundé, Cameroon's political capital in central highlands, operating under Federal Ministry of Foreign Affairs. The mission manages absolutely crucial relationship with major eastern neighbor sharing Africa's sixth-longest international border at 1,690 km. Nigeria-Cameroon relations complicated by decades-long Bakassi Peninsula territorial dispute finally resolved by International Court of Justice in 2002 awarding oil-rich peninsula to Cameroon despite Nigerian occupation, creating painful territorial loss. Both countries cooperate extensively on Lake Chad Basin security operations against Boko Haram/ISWAP terrorism threatening both nations. Significant cross-border trade occurs given shared border. Substantial population movement between countries with cross-border ethnic communities. Nigerian refugees fled to Cameroon during 1967-1970 civil war; currently Cameroonian refugees flee anglophone crisis violence to Nigeria reversing flows. Cameroon's anglophone regions (Northwest and Southwest) face separatist armed conflict affecting border security. The mission coordinates vital security cooperation, manages post-Bakassi relations and resettlement, facilitates extensive cross-border trade, protects Nigerian diaspora and maintains crucial neighbor partnership despite complex historical tensions and ongoing challenges.

**Core Mandate:** To represent Nigeria in Cameroon political capital, coordinate security cooperation, manage post-Bakassi relations, facilitate trade, protect diaspora and maintain absolutely crucial eastern neighbor partnership.

**Statutory Functions:**
(a) Represent Federal Republic of Nigeria as primary embassy mission in Cameroon political capital Yaoundé
(b) Manage complex post-Bakassi Peninsula relations following painful ICJ territorial loss to Cameroon
(c) Coordinate extensive Nigeria-Cameroon security cooperation against Boko Haram terrorism in Lake Chad Basin
(d) Protect substantial Nigerian community across Cameroon coordinating with any consular offices in Buea/Douala
(e) Facilitate extensive cross-border trade and economic cooperation across 1,690 km shared border
(f) Monitor Cameroon's anglophone crisis and separatist violence affecting Nigerian border regions
(g) Report to Federal Ministry of Foreign Affairs on Cameroon political developments and border security
(h) Coordinate through Lake Chad Basin Commission and Multinational Joint Task Force on regional security
(i) Address sensitive Nigerian-Cameroonian border management issues and territorial disputes
(j) Provide consular services to substantial Nigerian diaspora throughout Cameroon
(k) Issue emergency travel documents to Nigerians
(l) Facilitate refugee protection and assistance in both directions across border
(m) Coordinate Nigerian-Cameroonian military and intelligence cooperation on counter-terrorism
(n) Promote bilateral trade leveraging extensive shared border and economic complementarities
(o) Monitor Bakassi Peninsula resettlement and rights of Nigerian populations in ceded territory
(p) Liaise closely with Cameroon government on complex bilateral security and political issues
(q) Coordinate with ECCAS (Economic Community of Central African States) and Lake Chad organizations
(r) Facilitate high-level presidential and ministerial visits addressing sensitive bilateral matters
(s) Promote border security, maritime boundary cooperation and offshore oil block development
(t) Advance Nigeria's critical interests in vital eastern neighbor security partnership, managing Bakassi legacy and Lake Chad Basin counterterrorism coordination"
119003001,488. FOREIGN SERVICE ACADEMY (FSA),"Foreign Service Academy (FSA) is Nigeria's premier diplomatic training institution responsible for preparing Nigerian diplomats, foreign service officers and international relations professionals for representing Nigeria globally. Located in Nigeria (specific location may be Abuja or Lagos), operating under Federal Ministry of Foreign Affairs. The Academy provides comprehensive professional training for career diplomats including diplomatic protocol, international law, diplomatic practice, multilateral and bilateral negotiation, consular services, trade and economic diplomacy, public diplomacy and specialized area studies. FSA trains entry-level foreign service officers fresh from recruitment, mid-career diplomats requiring professional development and senior officials preparing for ambassadorial postings across Nigeria's 120+ foreign missions worldwide. Curriculum covers UN system operations, African Union engagement, ECOWAS regional integration, crisis management, diaspora engagement, digital diplomacy and cultural representation. The Academy ensures Nigerian diplomats possess professional competence, ethical standards and skills necessary for effectively representing Nigeria's interests across diverse global contexts from Washington to Windhoek, Beijing to Bamako. Coordinates with international diplomatic training institutions and academies worldwide.

**Core Mandate:** To train Nigerian diplomats and foreign service officers, develop diplomatic skills, ensure professional competence and prepare officials for international representation across Nigeria's global diplomatic network.

**Statutory Functions:**
(a) Train entry-level Foreign Service Officers following recruitment for Nigerian diplomatic service
(b) Provide mid-career professional development courses for serving diplomats requiring skills upgrading
(c) Prepare senior officials for ambassadorial appointments and mission leadership positions
(d) Teach diplomatic protocol, etiquette and international ceremonial practices
(e) Train officers in international law, treaties, conventions and diplomatic legal frameworks
(f) Develop multilateral negotiation skills for UN, AU and international conferences
(g) Provide bilateral diplomacy training for embassy operations and host country relations
(h) Train comprehensively in consular services including passport issuance, visa processing and citizen protection
(i) Develop trade promotion and economic diplomacy capabilities
(j) Train in crisis management, emergency response and evacuation operations
(k) Provide specialized area studies on regions where Nigeria maintains diplomatic missions
(l) Train in public diplomacy, media relations and national image projection
(m) Develop cultural sensitivity, intercultural communication and adaptation skills
(n) Provide extensive language training in French, Arabic, Portuguese, Spanish, Chinese and other languages
(o) Train in diplomatic correspondence, report writing and cable communication
(p) Develop leadership, management and supervisory skills for mission management
(q) Provide training in emerging diplomatic areas including digital diplomacy and cyber issues
(r) Conduct research on Nigerian foreign policy evolution and diplomatic best practices
(s) Coordinate with international diplomatic training institutions for exchange programs
(t) Ensure Nigerian diplomats possess comprehensive competence for representing Nigeria professionally across 120+ missions spanning every continent and diverse political, cultural and economic contexts globally"
535014001,489. FORESTRY MECHANISATION COLLEGE AFAKA,"Forestry Mechanisation College Afaka is a specialized federal technical college providing forestry mechanization, forest engineering and sustainable forest management training. Located in Afaka area, Kaduna State in northern Nigeria, operating under Federal Ministry of Environment or Federal Ministry of Agriculture and Food Security depending on administrative structure. The college trains forestry technicians, forest engineers, forest mechanization specialists and sustainable forestry practitioners addressing Nigeria's critical forestry sector needs. Nigeria faces severe deforestation crisis losing approximately 3.5-4% of forest cover annually, among world's highest deforestation rates. Curriculum covers forestry mechanization equipment operation and maintenance, timber harvesting techniques, sustainable logging operations, forest road construction and engineering, sawmill operations and management, wood processing technology and forest product utilization. Provides practical hands-on training in operating chainsaws, forest tractors, log haulers, sawmills and other forest machinery. Addresses critical shortage of skilled forestry professionals needed for sustainable forest management, reforestation programs and forest conservation. Graduates work in State Forestry Departments, timber companies, environmental agencies, forest conservation NGOs and forest products industries.

**Core Mandate:** To provide specialized forestry mechanization training, develop forest engineering skills and prepare technicians for sustainable forest management, timber industry operations and forest conservation addressing deforestation crisis.

**Statutory Functions:**
(a) Provide specialized technical training in forestry mechanization and forest engineering
(b) Train students in forest machinery operation including chainsaws, tractors and harvesting equipment
(c) Develop skills in sustainable forest management practices and conservation techniques
(d) Teach timber harvesting methods balancing production with environmental sustainability
(e) Train comprehensively in logging operations, log extraction and timber transport
(f) Provide sawmill operations training including saw maintenance and wood processing
(g) Teach forest road construction, planning and engineering for timber access
(h) Develop competence in forest product utilization and value-added processing
(i) Train in forest mechanization equipment maintenance, repair and troubleshooting
(j) Provide practical hands-on training in actual forest operations and timber production
(k) Teach forest industry safety standards, occupational health and accident prevention
(l) Develop skills in reforestation techniques, tree planting and afforestation programs
(m) Train in forest nursery establishment, seedling production and plantation management
(n) Provide training in forest inventory methods, mensuration and resource assessment
(o) Teach woodworking, timber seasoning and wood preservation treatments
(p) Develop competence in forest economics, costing and forest business management
(q) Train in environmental conservation, biodiversity protection and sustainable forestry
(r) Provide education addressing Nigeria's severe deforestation crisis requiring urgent intervention
(s) Coordinate with Forestry Research Institute of Nigeria and State Forestry Departments
(t) Produce skilled forestry mechanization technicians for sustainable forest management, timber industry operations and environmental conservation combating Nigeria's alarming deforestation rates"
535013001,"490. FORESTRY RESEARCH INSTITUTE OF NIGERIA (FRIN), IBADAN","Forestry Research Institute of Nigeria (FRIN) is Nigeria's premier federal forestry research institution conducting comprehensive research on forest resources, forest ecology, conservation and sustainable management. Located in Ibadan, Oyo State in southwestern Nigeria, operating under Federal Ministry of Environment. FRIN conducts cutting-edge research on Nigerian forest ecosystems, indigenous tree species, forest genetics and breeding, forest products development, wildlife conservation and environmental protection. The Institute addresses Nigeria's catastrophic deforestation crisis with Nigeria losing approximately 350,000-400,000 hectares of forest cover annually representing 3.5-4% deforestation rate among world's highest. Research programs cover agroforestry systems integrating trees with agriculture, forest plantation establishment and management, non-timber forest products including mushrooms and honey, forest pests and diseases management, and climate change impacts on Nigerian forests. FRIN maintains valuable germplasm collections preserving endangered tree species, operates research forest stations across ecological zones and manages tree nurseries producing quality seedlings. Provides critical technical advice to Federal Ministry of Environment on national forest policy, legislation and conservation strategies. Trains forestry researchers, technicians and extension officers. Publishes research findings in scientific journals and technical bulletins disseminating forestry knowledge. Collaborates with international forestry organizations including FAO, IUCN and CIFOR.

**Core Mandate:** To conduct forestry research, develop sustainable forest management practices, conserve forest biodiversity, provide scientific basis for Nigeria's forest policy and address catastrophic deforestation crisis through research and innovation.

**Statutory Functions:**
(a) Conduct comprehensive forestry research on Nigerian forest ecosystems across ecological zones
(b) Research indigenous tree species characteristics, distribution, propagation and conservation
(c) Develop tree species improvement programs through genetics, breeding and selection
(4) Study forest ecology, forest dynamics, forest regeneration and succession patterns
(e) Research non-timber forest products including mushrooms, honey, fruits and medicinal plants
(f) Develop agroforestry systems integrating trees with crops for sustainable land use
(g) Research forest plantation establishment techniques, species selection and management practices
(h) Study forest pests and diseases developing integrated pest management strategies
(i) Research climate change impacts on Nigerian forests including carbon sequestration
(j) Develop sustainable forest management practices balancing conservation with utilization
(k) Maintain germplasm collections and gene banks preserving endangered Nigerian tree species
(l) Operate research forest stations across savanna, rainforest and montane ecological zones
(m) Research forest products processing, wood technology and value addition methods
(n) Study wildlife conservation, forest-wildlife interactions and habitat management
(o) Research forest soil science, forest nutrition and site productivity
(p) Provide technical advisory services to Federal Ministry of Environment on forest policy
(q) Train forestry researchers, technicians, extension officers and forestry students
(r) Publish scientific research findings, technical bulletins and forestry extension materials
(s) Disseminate forestry research knowledge to stakeholders including farmers and communities
(t) Collaborate with international forestry research organizations advancing scientific solutions to Nigeria's deforestation crisis threatening biodiversity, climate and livelihoods"
517021026,"491. FRENCH LANGUAGE VILLAGE BADAGRY, LAGOS","French Language Village Badagry is a specialized federal institution providing immersive French language education and francophone cultural training. Located in Badagry, Lagos State near Nigeria-Benin border approximately 60 km west of Lagos, operating under Federal Ministry of Education. The Village creates total immersion learning environment where students, trainees and participants live and learn French language through intensive instruction, cultural experiences and constant interaction with francophone culture and native speakers. Addresses critical need for French language proficiency given Nigeria's anglophone status completely surrounded by francophone neighbors: Benin Republic to west, Niger Republic to north, Chad to northeast and Cameroon (partially francophone) to east. ECOWAS regional integration agenda requires French-English bilingual capacity for Nigerian leadership. The Village provides intensive French language courses from beginner to advanced proficiency, francophone cultural immersion programs, French teacher training for Nigerian secondary schools and specialized French courses for diplomats, military officers, business people and government officials preparing for engagement with francophone Africa. Promotes Nigeria-francophone West Africa mutual understanding addressing language barriers limiting Nigerian regional influence. Badagry's strategic location near Benin border facilitates authentic francophone cultural exposure and cross-border educational exchanges.

**Core Mandate:** To provide immersive French language education, promote francophone cultural understanding, develop French-English bilingual Nigerians and support regional integration and francophone Africa engagement.

**Statutory Functions:**
(a) Provide immersive French language learning through scientifically-proven total immersion methodology
(b) Create authentic francophone cultural environment facilitating natural language acquisition
(c) Train students in French language proficiency from beginner (A1) to advanced (C2) CEFR levels
(d) Promote deep understanding of francophone African cultures, societies, history and traditions
(e) Prepare Nigerian diplomats for Foreign Ministry postings in francophone countries worldwide
(f) Train Nigerian military and security officers for operations in francophone Sahel and West Africa
(g) Develop French-English bilingual capacity essential for Nigerian ECOWAS regional leadership
(h) Provide comprehensive French teacher training for Nigerian secondary school French teachers
(i) Offer intensive cultural immersion programs exposing participants to francophone African life
(j) Teach French literature, francophone history, French civilization and cultural studies
(k) Facilitate student exchange programs with francophone African educational institutions
(l) Provide internationally-recognized French language certification including DELF/DALF testing
(m) Train Nigerian government officials for engagement with francophone neighbors and international organizations
(n) Organize French language competitions, cultural festivals and francophone celebration events
(o) Develop French language teaching materials, textbooks and pedagogical resources
(p) Provide short-term intensive French crash courses for business people and professionals
(q) Promote Nigeria-francophone West Africa relations through linguistic and cultural bridges
(r) Address critical language barriers severely hindering Nigeria's West African regional leadership aspirations
(s) Coordinate with francophone embassies, Alliance Française and francophone cultural centers
(t) Advance Nigeria's ECOWAS leadership effectiveness and francophone Africa diplomatic engagement through systematic French language capacity development addressing anglophone isolation"
517026080,492. FSTC AHOADA,"Federal Science and Technical College Ahoada, Rivers State, is a federal unity school providing science, technology and technical secondary education. Located in Ahoada, Rivers State capital of Ahoada West Local Government in Niger Delta oil-producing region, operating under Federal Ministry of Education. Established as Federal Science and Technical College emphasizing STEM (Science, Technology, Engineering, Mathematics) education and technical/vocational skills. Admits students nationally through National Common Entrance Examination using 60% merit-based and 40% geographical quota system ensuring national representation. Provides JSS1 to SS3 secondary education with enhanced focus on sciences (Biology, Chemistry, Physics), mathematics, technical subjects, computer studies and practical vocational training. Students receive boarding education promoting national integration among youth from diverse Nigerian ethnic, religious and regional backgrounds. Prepares students for WAEC (WASSCE) and NECO (SSCE) national examinations with emphasis on science/technical subjects. School features science laboratories, technical workshops, computer labs and vocational training facilities. Located in Niger Delta region where oil industry creates demand for technically skilled workforce in petroleum, engineering and industrial sectors.

**Core Mandate:** To provide science and technical secondary education emphasizing STEM skills, promote national unity and prepare students for science/engineering careers serving Rivers State and Niger Delta region.

**Statutory Functions:**
(a) Provide JSS1 to SS3 secondary education emphasizing sciences, technology and technical subjects
(b) Admit students nationally through Common Entrance Examination using 60% merit and 40% quota system
(c) Emphasize sciences (Biology, Chemistry, Physics), mathematics and technical subjects in curriculum
(d) Provide comprehensive technical workshops for practical vocational skills training
(e) Maintain well-equipped science laboratories for practical Biology, Chemistry and Physics experiments
(f) Prepare students thoroughly for WAEC (WASSCE) and NECO (SSCE) national examinations
(g) Deliver federal government STEM-focused curriculum preparing students for science/technology careers
(h) Provide boarding facilities for students promoting national integration and unity
(i) Develop vocational and technical skills including carpentry, metalwork, electrical installation
(j) Prepare students specifically for science and engineering tertiary education programs
(k) Promote national unity among students from diverse ethnic, religious and regional backgrounds
(l) Maintain high academic standards befitting Federal Unity School status
(m) Employ qualified science teachers, technical instructors and vocational trainers
(n) Provide practical hands-on technical training through workshop practice
(o) Foster innovation, creativity and technical problem-solving capabilities
(p) Develop analytical thinking and scientific inquiry skills through laboratory work
(q) Prepare students for JAMB/UTME entrance examinations for science/engineering university programs
(r) Promote technical career awareness and STEM field opportunities
(s) Provide character, moral and civic education alongside technical training
(t) Organize science competitions, technical exhibitions and innovation showcases producing technically skilled graduates for Niger Delta oil industry, engineering sectors and national technological development"
517026110,"493. FSTC AMUZU TOWN, EBONYI STATE","Federal Science and Technical College Amuzu Town, Ebonyi State, is a federal unity school providing science, technology and technical secondary education. Located in Amuzu Town, Ebonyi State in southeastern Nigeria, operating under Federal Ministry of Education. Established as Federal Science and Technical College emphasizing STEM education and technical skills development. Ebonyi State, created in 1996, is relatively young state known as ""Salt of the Nation"" for salt mining heritage. The college admits students nationally through Common Entrance using merit-quota system ensuring geographical diversity. Provides JSS1-SS3 education with strong emphasis on sciences, mathematics, technical subjects and vocational training. Students receive boarding education promoting national integration. Prepares students for WAEC and NECO examinations emphasizing science/technical performance. Features science laboratories, technical workshops and vocational training facilities. Located in Ebonyi State where agriculture dominates economy, technical skills support agricultural mechanization, processing and rural development needs.

**Core Mandate:** To provide science and technical secondary education emphasizing STEM skills, promote national unity and prepare technically skilled graduates for Ebonyi State and southeastern Nigeria development.

**Statutory Functions:**
(a) Provide JSS1-SS3 science-focused secondary education in Ebonyi State
(b) Admit students nationally through Common Entrance Examination ensuring state representation
(c) Emphasize STEM subjects including sciences, mathematics, computer studies and technology
(d) Provide technical training facilities including workshops for practical skills
(e) Prepare students thoroughly for WAEC and NECO national examinations
(f) Deliver technical curriculum developing vocational and practical skills
(g) Provide boarding facilities promoting integration among diverse Nigerian students
(h) Develop vocational skills supporting agricultural mechanization and rural development
(i) Prepare students for science and engineering tertiary education careers
(j) Promote national unity among students from different regions and ethnic groups
(k) Maintain Federal Unity School academic excellence standards
(l) Employ qualified science teachers and technical instructors
(m) Provide practical hands-on training through laboratory and workshop sessions
(n) Foster innovation and technical creativity among students
(o) Develop problem-solving and analytical thinking through scientific inquiry
(p) Prepare students for JAMB entrance to science/engineering university programs
(q) Promote awareness of technical careers and STEM opportunities
(r) Provide character education and moral development alongside technical training
(s) Organize science fairs, technical competitions and innovation exhibitions
(t) Produce technically skilled graduates supporting Ebonyi State agricultural development, southeastern Nigeria industrialization and national STEM workforce needs"
517026081,494. FSTC AWKA,"Federal Science and Technical College Awka, Anambra State, is a federal unity school providing science, technology and technical secondary education. Located in Awka, Anambra State capital in southeastern Nigeria, operating under Federal Ministry of Education. Established as Federal Science and Technical College with STEM education mandate. Awka serves as Anambra capital, state known for commercial entrepreneurship and high educational achievement. The college admits students nationally using Common Entrance merit-quota system. Provides JSS1-SS3 education emphasizing sciences, mathematics, technical subjects and vocational skills. Boarding education promotes national unity among students. Prepares students for WAEC and NECO examinations with science/technical focus. Features laboratories, workshops and technical training facilities. Located in educationally competitive Anambra State producing many Nigerian professionals, FSTC Awka contributes technical education to state's human capital development. Southeastern Nigeria's commercial and industrial activities create demand for technically skilled graduates.

**Core Mandate:** To provide science and technical secondary education emphasizing STEM, promote national unity and prepare technically skilled graduates for Anambra State capital and southeastern Nigeria.

**Statutory Functions:**
(a) Provide JSS1-SS3 science and technical secondary education in Anambra State capital
(b) Admit students nationally through Common Entrance using merit-quota system
(c) Emphasize sciences, mathematics, technology and technical subjects
(d) Provide technical workshops for practical vocational training
(e) Maintain science laboratories for practical experimental learning
(f) Prepare students for WAEC and NECO examinations emphasizing science performance
(g) Deliver STEM-focused federal curriculum
(h) Provide boarding facilities promoting national integration
(i) Develop vocational skills including technical trades
(j) Prepare students for science/engineering tertiary education
(k) Promote national unity among ethnically diverse students
(l) Maintain high academic standards in competitive Anambra educational environment
(m) Employ qualified science and technical teachers
(n) Provide hands-on practical technical training
(o) Foster innovation and technical problem-solving
(p) Develop analytical and scientific thinking skills
(q) Prepare students for JAMB science/engineering programs
(r) Promote technical career awareness
(s) Provide character and moral education
(t) Organize competitions and exhibitions producing technically competent graduates for southeastern Nigeria's commercial and industrial sectors"
517026104,495. FSTC DAYI,"Federal Science and Technical College Dayi is a federal unity school providing science, technology and technical secondary education. Located in Dayi (specific state location requires confirmation), operating under Federal Ministry of Education. Established as Federal Science and Technical College with STEM education mandate. The college admits students nationally through Common Entrance Examination using merit-quota system ensuring geographical diversity. Provides JSS1-SS3 secondary education with emphasis on sciences, mathematics, technical subjects and vocational training. Students receive boarding education promoting national unity and integration. Prepares students for WAEC and NECO examinations with focus on science/technical subjects. Features science laboratories, technical workshops and training facilities. FSTC Dayi contributes to national STEM education goals producing technically skilled graduates.

**Core Mandate:** To provide science and technical secondary education emphasizing STEM skills, promote national unity and prepare technically skilled graduates for national development.

**Statutory Functions:**
(a) Provide JSS1-SS3 science and technical secondary education
(b) Admit students nationally through Common Entrance merit-quota system
(c) Emphasize STEM subjects in curriculum delivery
(d) Provide technical workshops for vocational skills training
(e) Maintain science laboratories for practical learning
(f) Prepare students for WAEC and NECO examinations
(g) Deliver federal STEM-focused curriculum
(h) Provide boarding promoting national integration
(i) Develop vocational and technical skills
(j) Prepare students for science/engineering careers
(k) Promote national unity among diverse students
(l) Maintain Federal Unity School standards
(m) Employ qualified science and technical teachers
(n) Provide practical hands-on training
(o) Foster innovation and creativity
(p) Develop analytical thinking skills
(q) Prepare for JAMB science programs
(r) Promote technical career awareness
(s) Provide character education
(t) Produce technically skilled graduates for national STEM workforce"
