mda_code,mda_name,mandate_description
119009055,437. FOREIGN MISSION: KINSHASA,"Nigeria's Foreign Mission in Kinshasa, Democratic Republic of Congo, is a diplomatic mission representing Federal Republic of Nigeria in DRC, Africa's second-largest and most resource-rich country plagued by chronic conflict. Located in Kinshasa on Congo River across from Brazzaville, operating under Federal Ministry of Foreign Affairs. DRC possesses vast mineral wealth (cobalt, copper, gold, diamonds, coltan) but remains desperately poor amid decades of war killing millions. Nigeria provides significant peacekeeping troops to UN mission MONUSCO since 1999 making mission critical for coordination. DRC's eastern regions face persistent conflict from dozens of armed groups including M23 rebels allegedly backed by Rwanda. Nigerian traders operate in DRC despite severe insecurity and poor governance. French-speaking DRC in Central Africa presents linguistic challenges. Mobutu dictatorship (1965-1997) followed by Congolese wars and Kabila dynasty created state failure. The mission coordinates peacekeeping, protects Nigerians despite insecurity and monitors conflict threatening regional stability.

**Core Mandate:** To represent Nigeria's interests in DRC, coordinate peacekeeping operations, protect Nigerians in insecure environment, monitor conflicts and facilitate trade despite chronic instability.

**Statutory Functions:**
(a) Represent Federal Republic of Nigeria in Democratic Republic of Congo
(b) Coordinate Nigeria's substantial peacekeeping troop contributions to UN mission MONUSCO
(c) Protect Nigerian peacekeepers deployed across dangerous DRC eastern conflict zones
(d) Monitor DRC's multiple armed conflicts, rebel groups and humanitarian catastrophe
(e) Report to Federal Ministry of Foreign Affairs on DRC instability and Great Lakes security
(f) Protect Nigerian traders operating despite severe insecurity and governance failure
(g) Provide consular services to Nigerians amid DRC's vast size and infrastructure collapse
(h) Coordinate with MONUSCO Force Headquarters on Nigerian troops' operations and welfare
(i) Monitor DRC's massive mineral sector including cobalt, copper and conflict minerals
(j) Address casualties and deaths of Nigerian peacekeepers in DRC combat operations
(k) Monitor Great Lakes regional conflicts including Rwanda-DRC tensions over M23 rebels
(l) Navigate French language barrier in conducting diplomatic and commercial business
(m) Issue emergency travel documents under difficult operational conditions
(n) Monitor mineral smuggling networks and illegal exploitation benefiting armed groups
(o) Facilitate humanitarian assistance delivery to conflict-affected Congolese populations
(p) Operate mission under challenging security environment across massive country
(q) Liaise with weak DRC government on peacekeeping, security and bilateral issues
(r) Coordinate with UN agencies, humanitarian organizations and diplomatic missions
(s) Monitor Ebola outbreaks and public health crises in eastern DRC
(t) Advance Nigeria's peacekeeping mission, regional stability interests and protection of citizens in one of Africa's most challenging environments"
119009056,438. FOREIGN MISSION: KUALA LUMPUR,"Nigeria's Foreign Mission in Kuala Lumpur, Malaysia, is a diplomatic mission representing Federal Republic of Nigeria in Malaysia. Located in Kuala Lumpur, Malaysia's federal capital and Southeast Asian business center, operating under Federal Ministry of Foreign Affairs. The mission manages Nigeria's relationship with predominantly Muslim Southeast Asian newly industrialized country. Growing numbers of Nigerian students study in Malaysian universities attracted by scholarships, Islamic environment and affordable quality education. Both countries are Organization of Islamic Cooperation members and palm oil producers creating cooperation opportunities but also competition. Malaysia transformed from developing to middle-income country through successful industrialization, ethnic management (Malay-Chinese-Indian) and economic policies interesting to Nigeria. Malaysian companies invest in Nigerian telecommunications and infrastructure. Some Nigerian traders operate in Malaysia. Both countries cooperate in ASEAN-Nigeria dialogue and South-South development. The mission promotes Islamic cooperation, manages palm oil competition, protects students and facilitates learning from Malaysia's development success.

**Core Mandate:** To represent Nigeria's interests in Malaysia, protect students, coordinate Islamic cooperation, address palm oil competition, learn from Malaysian development and facilitate ASEAN engagement.

**Statutory Functions:**
(a) Represent Federal Republic of Nigeria maintaining friendly relations with Malaysia
(b) Protect growing Nigerian student population in Malaysian universities and Islamic institutions
(c) Coordinate Nigeria-Malaysia cooperation in Organization of Islamic Cooperation forums
(d) Address palm oil production and trade competition between two major producers
(e) Learn from Malaysia's successful industrialization and transformation to middle-income status
(f) Promote Malaysian investment in Nigerian telecommunications, infrastructure and manufacturing
(g) Facilitate Nigerian access to ASEAN markets through Malaysia
(h) Implement Nigeria's Southeast Asian and Islamic world engagement strategy
(i) Monitor Malaysian political and economic developments under diverse ethnic governance
(j) Report to Federal Ministry of Foreign Affairs on Malaysia and lessons for Nigerian development
(k) Study Malaysia's ethnic management balancing Malay, Chinese and Indian communities
(l) Provide consular services and welfare support to Nigerian students
(m) Issue emergency travel documents to Nigerians
(n) Promote Islamic banking and finance cooperation leveraging Malaysia's Islamic finance expertise
(o) Facilitate educational partnerships with Malaysian universities offering scholarships
(p) Address trade imbalance and promote Nigerian exports to Malaysia
(q) Liaise with Malaysian government on bilateral cooperation and student welfare
(r) Coordinate with OIC secretariat and ASEAN missions on multilateral engagement
(s) Facilitate high-level visits and business delegations between both countries
(t) Advance Nigeria's interests in Islamic cooperation, learning from successful development models and ASEAN market access"
119009057,439. FOREIGN MISSION: KUWAIT,"Nigeria's Foreign Mission in Kuwait, State of Kuwait, is a diplomatic mission representing Federal Republic of Nigeria in wealthy Gulf oil state. Located in Kuwait City, Kuwait's capital rebuilt after 1990 Iraqi invasion, operating under Federal Ministry of Foreign Affairs. The mission manages Nigeria's relationship with small but extremely wealthy OPEC member sitting on massive oil reserves. Kuwait Investment Authority is one of world's largest sovereign wealth funds with over $700 billion assets potentially investing in Nigeria. Small Nigerian community includes workers, students and professionals. Both countries cooperate in OPEC on oil production policies and pricing. Kuwait provides Islamic humanitarian assistance to Nigeria through Kuwaiti charities. Some Nigerian Muslims perform Hajj through Kuwaiti connections. Kuwait's experience with Iraqi invasion and reconstruction offers lessons. The mission coordinates OPEC cooperation, attracts Kuwaiti investment from sovereign wealth fund, facilitates Islamic cooperation and protects limited Nigerian diaspora in Gulf context.

**Core Mandate:** To represent Nigeria's interests in Kuwait, coordinate OPEC cooperation, attract Kuwaiti sovereign wealth fund investment, facilitate Islamic cooperation and protect Nigerian citizens.

**Statutory Functions:**
(a) Represent Federal Republic of Nigeria maintaining diplomatic relations with Kuwait
(b) Coordinate Nigeria-Kuwait cooperation in OPEC on oil production, pricing and policies
(c) Attract Kuwait Investment Authority sovereign wealth fund investments to Nigerian economy
(d) Protect rights and interests of limited Nigerian community including workers
(e) Provide consular services to Nigerians working, studying or visiting Kuwait
(f) Facilitate Islamic humanitarian assistance from Kuwaiti charities to Nigeria
(g) Coordinate Nigeria-Kuwait cooperation in Organization of Islamic Cooperation
(h) Promote oil sector technical cooperation and technology transfer
(i) Monitor Kuwait political developments and Gulf regional dynamics
(j) Report to Federal Ministry of Foreign Affairs on Kuwait, Gulf affairs and sovereign wealth investments
(k) Facilitate Nigerian participation in Kuwait-hosted Islamic conferences and events
(l) Learn from Kuwait's petroleum wealth management and sovereign fund operations
(m) Issue emergency travel documents to Nigerians in Kuwait
(n) Promote Kuwaiti investment in Nigerian infrastructure, oil services and development projects
(o) Address labor rights issues affecting Nigerian workers in Kuwait
(p) Study Kuwait's post-invasion reconstruction experience for conflict resolution insights
(q) Liaise with Kuwait government on bilateral investment and cooperation opportunities
(r) Coordinate with Gulf Cooperation Council countries' missions on regional issues
(s) Facilitate high-level visits between Nigerian leadership and Kuwaiti royal family
(t) Advance Nigeria's interests in OPEC coordination, Gulf investment attraction and Islamic development cooperation"
119009058,440. FOREIGN MISSION: LIBREVILLE,"Nigeria's Foreign Mission in Libreville, Gabon, is a diplomatic mission representing Federal Republic of Nigeria in Gabonese Republic. Located in Libreville, Gabon's capital and Atlantic coast city, operating under Federal Ministry of Foreign Affairs. The mission manages Nigeria's relationship with fellow oil-producing Central African state. Gabon's small population (2.3 million) but significant oil wealth creates high per capita income despite inequality. Nigerian traders operate in Gabonese markets contributing to commerce. Both countries are Gulf of Guinea partners cooperating on maritime security against piracy and oil theft. Gabon is OPEC member and ECCAS (Economic Community of Central African States) providing regional integration opportunities. Bongo family's dynastic rule since 1967 (Omar Bongo 1967-2009, Ali Bongo since 2009 until 2023 military coup) created stability but limited democracy. French-speaking Gabon requires navigation of francophone Central Africa context. The mission promotes bilateral trade, coordinates Gulf of Guinea security, facilitates oil sector cooperation and protects Nigerian commercial interests.

**Core Mandate:** To represent Nigeria's interests in Gabon, promote bilateral trade, coordinate Gulf of Guinea maritime security, facilitate oil sector cooperation and protect Nigerian traders.

**Statutory Functions:**
(a) Represent Federal Republic of Nigeria maintaining diplomatic relations with Gabon
(b) Protect Nigerian traders operating in Gabonese commercial markets
(c) Coordinate Gulf of Guinea maritime security cooperation against piracy and oil theft
(d) Promote oil producers cooperation between fellow petroleum exporters
(e) Facilitate bilateral trade leveraging geographic proximity and economic complementarity
(f) Monitor Gabon's political developments including 2023 military coup ending Bongo dynasty
(g) Report to Federal Ministry of Foreign Affairs on Gabon and Central African developments
(h) Provide consular services to Nigerian diaspora in Gabon
(i) Navigate French language requirements in diplomatic and commercial engagements
(j) Issue emergency travel documents to Nigerians
(k) Coordinate Nigeria-Gabon cooperation in Gulf of Guinea Commission on maritime issues
(l) Promote OPEC coordination on oil production and market policies
(m) Facilitate Nigerian investment in Gabonese economy and vice versa
(n) Monitor Gabon's oil sector operations and production levels
(o) Address commercial disputes involving Nigerian traders in Gabon
(p) Liaise with Gabonese government on bilateral and maritime security issues
(q) Coordinate with ECCAS and Gulf of Guinea Commission organizations
(r) Facilitate limited high-level diplomatic exchanges between oil-producing neighbors
(s) Promote regional integration through ECCAS linking Central and West Africa
(t) Advance Nigeria's interests in Gulf of Guinea security, oil cooperation and West-Central Africa economic integration"
119009111,"441. FOREIGN MISSION: LILONGWE, MALAWI","Nigeria's Foreign Mission in Lilongwe, Malawi, is a diplomatic mission representing Federal Republic of Nigeria in Republic of Malawi. Located in Lilongwe, Malawi's capital since 1975 (replacing Zomba), operating under Federal Ministry of Foreign Affairs. The mission manages Nigeria's relationship with small landlocked Southern African country. Malawi is one of world's least developed countries despite stable democracy and peaceful governance. Limited Nigerian community includes students, business people and professionals. Malawi's economy depends heavily on agriculture particularly tobacco production and Lake Malawi fishing. Both countries cooperate in African Union and SADC-ECOWAS partnerships. Malawi under Presidents Mutharika and Chakwera maintains democratic traditions unlike many neighbors. Lake Malawi (Lake Nyasa) is African Great Lake providing fishing, tourism and hydropower. The mission promotes bilateral trade from minimal current levels, coordinates SADC-ECOWAS regional integration, protects limited diaspora and maintains diplomatic presence in peaceful Southern African democracy.

**Core Mandate:** To represent Nigeria's interests in Malawi, protect limited diaspora, promote bilateral trade, coordinate SADC engagement and maintain presence in stable Southern African democracy.

**Statutory Functions:**
(a) Represent Federal Republic of Nigeria maintaining diplomatic relations with Malawi
(b) Protect limited Nigerian community including students and business people
(c) Promote bilateral trade and investment from current minimal levels
(d) Coordinate SADC-ECOWAS cooperation on regional integration between West and Southern Africa
(e) Provide consular services to small Nigerian diaspora in Malawi
(f) Facilitate educational cooperation with Malawian universities
(g) Monitor Malawi's political and economic developments
(h) Report to Federal Ministry of Foreign Affairs on Malawi and Southern African issues
(i) Learn from Malawi's democratic stability despite extreme poverty
(j) Issue emergency travel documents to Nigerians
(k) Promote agricultural cooperation leveraging Malawi's farming expertise
(l) Study Malawi's tobacco sector for Nigerian agricultural diversification lessons
(m) Facilitate Nigerian access to Southern African markets through Malawi
(n) Assess Lake Malawi fisheries and water management for Nigerian application
(o) Liaise with Malawi government on bilateral cooperation opportunities
(p) Coordinate with SADC organizations on regional integration matters
(q) Facilitate limited high-level diplomatic visits when opportunities arise
(r) Promote South-South cooperation between African developing countries
(s) Address minimal commercial disputes given limited bilateral engagement
(t) Advance Nigeria's interests in Southern African regional presence, SADC-ECOWAS cooperation and maintaining diplomatic coverage across continent"
119009059,442. FOREIGN MISSION: LISBON,"Nigeria's Foreign Mission in Lisbon, Portugal, is a diplomatic mission representing Federal Republic of Nigeria in Portuguese Republic. Located in Lisbon, Portugal's capital and Atlantic port city, operating under Federal Ministry of Foreign Affairs. The mission manages Nigeria's relationship with former colonial power whose empire included lusophone (Portuguese-speaking) African countries Angola, Mozambique, Guinea-Bissau, São Tomé and Príncipe and Cape Verde. Portugal serves as gateway for Nigeria's engagement with lusophone Africa sharing colonial history, language and cultural ties. Growing Nigerian diaspora in Portugal includes students attracted by EU education, professionals and irregular migrants using Portugal as EU entry point. Portugal faced debt crisis but remains EU member with moderate economy. Portuguese companies invest in Nigeria while historical ties create cooperation opportunities. The mission protects diaspora rights, manages migration issues, facilitates engagement with lusophone Africa through Portugal's connections, coordinates EU relations and promotes bilateral trade despite Portugal's smaller economic size compared to major EU powers.

**Core Mandate:** To represent Nigeria's interests in Portugal, leverage lusophone Africa gateway, protect diaspora, manage migration, coordinate EU engagement and promote bilateral cooperation.

**Statutory Functions:**
(a) Represent Federal Republic of Nigeria maintaining diplomatic relations with Portugal
(b) Leverage Portugal as gateway for Nigeria's engagement with lusophone African countries
(c) Protect growing Nigerian diaspora including students, professionals and migrants
(d) Provide consular services to substantial Nigerian community in Portugal
(e) Manage irregular migration issues with Nigerian asylum seekers using Portugal as EU entry
(f) Coordinate Nigeria's engagement with EU institutions through Portuguese EU membership
(g) Facilitate educational cooperation with Portuguese universities attracting Nigerian students
(h) Promote Portuguese investment in Nigeria and bilateral trade expansion
(i) Monitor Portugal's political and economic developments post-debt crisis
(j) Report to Federal Ministry of Foreign Affairs on Portugal, EU and lusophone Africa matters
(k) Learn from Portugal's historical relationships with Angola, Mozambique and lusophone Africa
(l) Issue emergency travel documents to Nigerians
(m) Address trafficking in persons cases involving Nigerian victims transiting Portugal
(n) Navigate Portugal's connections with lusophone African countries for Nigerian diplomacy
(o) Facilitate Portuguese language training for Nigerian diplomats and officials
(p) Liaise with Portuguese government on migration management and bilateral cooperation
(q) Coordinate with Community of Portuguese Language Countries (CPLP) organizations
(r) Facilitate diplomatic visits and business delegations between both countries
(s) Promote cultural exchanges leveraging historical connections with Africa
(t) Advance Nigeria's interests in EU engagement, lusophone Africa gateway role and managing migration while promoting legitimate cooperation"
119009060,443. FOREIGN MISSION: LOMÉ,"Nigeria's Foreign Mission in Lomé, Togo, is one of Nigeria's most important diplomatic missions managing relationship with immediate eastern neighbor. Located in Lomé, Togo's capital and Atlantic port city, operating under Federal Ministry of Foreign Affairs. Nigeria and Togo share 1,645 km border with intense economic interdependence and complex relationship. Togo's economy depends heavily on transit trade to Nigeria with Port of Lomé serving as major conduit for Nigerian-bound cargo. Massive informal cross-border trade occurs including petroleum products smuggled from Nigeria and manufactured goods smuggled into Nigeria to avoid customs duties. Nigerian traders dominate Togolese markets creating economic dependence but also tensions. Nigeria periodically closes borders with Togo to combat smuggling, severely affecting Togo's economy demonstrating Nigerian leverage. Large Nigerian diaspora in Togo includes traders, students and residents. French-speaking Togo under Gnassingbé family rule (Gnassingbé Eyadéma 1967-2005, Faure Gnassingbé since 2005) maintains stability. The mission has critical importance given economic interdependence, border management challenges and need to coordinate on smuggling, customs cooperation and regional integration.

**Core Mandate:** To represent Nigeria's interests in Togo, manage critical border relations, combat smuggling, coordinate customs cooperation, protect large diaspora and advance regional integration.

**Statutory Functions:**
(a) Represent Federal Republic of Nigeria maintaining crucial relationship with immediate eastern neighbor Togo
(b) Manage extensive border relations across 1,645 km shared frontier
(c) Combat massive smuggling operations of petroleum products from Nigeria into Togo
(d) Coordinate Nigeria-Togo customs cooperation and border security measures
(e) Protect large Nigerian trading community dominating Togolese commercial sectors
(f) Provide extensive consular services to substantial Nigerian diaspora in Lomé and across Togo
(g) Negotiate during periodic Nigerian border closures severely impacting Togo's transit-dependent economy
(h) Monitor Port of Lomé operations handling significant Nigerian-bound cargo volumes
(i) Report to Federal Ministry of Foreign Affairs on border issues, smuggling and Togo developments
(j) Address smuggling of manufactured goods into Nigeria through Togo avoiding customs duties
(k) Promote legitimate bilateral trade beyond pervasive informal smuggling economy
(l) Navigate French language requirements in diplomatic and commercial engagements
(m) Issue emergency travel documents to Nigerians
(n) Coordinate on regional security including cross-border crime and terrorism threats
(o) Facilitate Nigerian students' education in Togolese institutions
(p) Monitor Togo's political developments under Gnassingbé family's dynastic rule
(q) Liaise closely with Togolese government on sensitive border and economic dependency issues
(r) Coordinate through ECOWAS on West African regional integration and customs harmonization
(s) Facilitate high-level visits addressing bilateral challenges and economic interdependence
(t) Advance Nigeria's interests in border security, combating smuggling, customs revenue protection and ECOWAS regional integration"
119009061,444. FOREIGN MISSION: LONDON,"Nigeria's Foreign Mission in London, United Kingdom, is one of Nigeria's most strategic and largest diplomatic missions representing Federal Republic of Nigeria in former colonial power. Located in London, UK's capital and global financial center, operating under Federal Ministry of Foreign Affairs. The mission manages Nigeria's most important bilateral relationship outside Africa. Massive Nigerian diaspora exceeding 200,000 makes UK home to largest Nigerian community outside Nigeria, including highly educated professionals, students, business people and families. Historical colonial relationship (1861-1960) creates complex legacy requiring sensitive navigation. UK is major trading partner, investor and development cooperation provider. Thousands of Nigerian students study in prestigious British universities. London's financial center handles significant Nigerian wealth and business. However, relations are strained by contentious migration issues including controversial deportation flights, negative media portrayal of Nigerians, and visa restrictions. Brexit created uncertainties affecting Nigerian interests. Commonwealth headquarters in London provides multilateral engagement platform. The mission's enormous scope includes protecting massive diaspora, managing colonial legacy, coordinating trade/investment, addressing migration disputes and leveraging Commonwealth connections.

**Core Mandate:** To represent Nigeria's interests in UK, protect massive diaspora of 200,000+, manage complex colonial legacy relationship, coordinate trade/investment, address migration contentions and leverage Commonwealth.

**Statutory Functions:**
(a) Represent Federal Republic of Nigeria maintaining crucial strategic partnership with United Kingdom
(b) Protect massive Nigerian diaspora exceeding 200,000 making UK largest Nigerian community outside Nigeria
(c) Navigate complex colonial legacy from British rule 1861-1960 while building modern partnership
(d) Promote substantial UK investment in Nigerian oil, gas, banking, telecommunications and infrastructure
(e) Coordinate bilateral trade addressing post-Brexit trade relationship and market access
(f) Provide extensive consular services including passport issuance to huge diaspora population
(g) Process thousands of UK visitor visa applications from Nigerians seeking to visit Britain
(h) Manage highly contentious irregular migration and deportation issues including chartered deportation flights
(i) Support thousands of Nigerian students in British universities including Oxford, Cambridge, LSE
(j) Coordinate Commonwealth engagement through headquarters in London
(k) Engage London's financial center on Nigerian investments, assets and capital flows
(l) Report to Federal Ministry of Foreign Affairs on UK developments, Brexit implications and bilateral matters
(m) Address negative media portrayal of Nigerians in British press and combat stereotypes
(n) Facilitate Nigerian diaspora remittances exceeding billions of dollars annually
(o) Coordinate on security cooperation including counter-terrorism, Boko Haram and intelligence sharing
(p) Protect Nigerian citizens facing discrimination, racial profiling or rights violations
(q) Issue emergency travel documents to Nigerians
(r) Address Nigerian asylum seekers' cases and deportation controversies
(s) Liaise extensively with UK government ministries on political, economic and migration issues
(t) Advance multifaceted Nigeria-UK strategic partnership spanning history, trade, diaspora, Commonwealth and global cooperation despite migration tensions"
119009062,445. FOREIGN MISSION: LUANDA,"Nigeria's Foreign Mission in Luanda, Angola, is a diplomatic mission representing Federal Republic of Nigeria in Republic of Angola. Located in Luanda, Angola's capital and one of world's most expensive cities, operating under Federal Ministry of Foreign Affairs. The mission manages Nigeria's relationship with Portuguese-speaking Southern African oil giant. Angola endured devastating civil war (1975-2002) killing over 500,000 people followed by post-war reconstruction boom. Both countries are major African oil producers, OPEC members and Gulf of Guinea partners. Nigerian traders operate in Angolan markets despite high living costs and corruption. Angola under MPLA party and dos Santos family (José Eduardo dos Santos 1979-2017) accumulated vast wealth including Isabel dos Santos' corruption empire. João Lourenço's presidency since 2017 pursues anti-corruption efforts. Lagos-Luanda connections exist but language barrier (Portuguese vs English) complicates engagement. Both countries cooperate on maritime security in Gulf of Guinea. The mission promotes oil sector cooperation, protects traders navigating expensive corrupt environment, coordinates maritime security and facilitates lusophone Africa engagement.

**Core Mandate:** To represent Nigeria's interests in Angola, coordinate oil sector cooperation, protect traders, facilitate Gulf of Guinea maritime security and engage Portuguese-speaking Southern Africa.

**Statutory Functions:**
(a) Represent Federal Republic of Nigeria maintaining relations with Portuguese-speaking Angola
(b) Coordinate oil producers cooperation between Africa's major petroleum exporters
(c) Protect Nigerian traders operating in world's most expensive city amid corruption
(d) Promote bilateral trade between oil giants despite language barriers
(e) Coordinate OPEC policies on oil production, pricing and market strategy
(f) Facilitate Gulf of Guinea maritime security cooperation against piracy and oil theft
(g) Monitor Angola's post-civil war reconstruction and economic development
(h) Report to Federal Ministry of Foreign Affairs on Angola and lusophone Africa
(i) Provide consular services to Nigerian diaspora navigating expensive Luanda
(j) Navigate Portuguese language requirements in diplomatic engagements
(k) Issue emergency travel documents to Nigerians
(l) Address corruption affecting Nigerian businesses in Angolan markets
(m) Monitor Angola's anti-corruption campaign under President Lourenço
(n) Facilitate oil sector technical cooperation and petroleum technology exchange
(o) Promote Nigerian investment in post-war Angola reconstruction
(p) Study Angola's oil wealth management and sovereign fund operations
(q) Liaise with Angolan government on bilateral cooperation and commercial issues
(r) Coordinate through Gulf of Guinea Commission on maritime boundary management
(s) Facilitate high-level visits between oil sector officials and political leadership
(t) Advance Nigeria's interests in oil cooperation, Gulf of Guinea security and lusophone Africa engagement"
119009063,446. FOREIGN MISSION: LUSAKA,"Nigeria's Foreign Mission in Lusaka, Zambia, is a diplomatic mission representing Federal Republic of Nigeria in Republic of Zambia. Located in Lusaka, Zambia's capital since 1935, operating under Federal Ministry of Foreign Affairs. The mission manages Nigeria's relationship with landlocked Southern African copper producer. Zambia under founding President Kenneth Kaunda (1964-1991) strongly supported African liberation movements including helping Nigeria during civil war creating positive historical ties. Nigerian traders operate in Zambian markets. Zambia faces chronic economic challenges, debt crisis and currency instability despite copper wealth. Both countries cooperate in African Union and SADC-ECOWAS partnerships. Zambia maintained democratic traditions with peaceful power transfers unlike many African states. Victoria Falls tourism and Zambezi River provide development opportunities. Zambia's Chinese debt burden reached unsustainable levels requiring restructuring. The mission leverages liberation-era solidarity, promotes trade, coordinates SADC engagement, protects traders and learns from Zambia's debt challenges for Nigerian economic policy.

**Core Mandate:** To represent Nigeria's interests in Zambia, leverage historical solidarity, protect traders, promote trade, coordinate SADC engagement and learn from Zambia's economic challenges.

**Statutory Functions:**
(a) Represent Federal Republic of Nigeria maintaining friendly relations with Zambia
(b) Leverage historical solidarity from Kaunda-era support for Nigeria during civil war
(c) Protect Nigerian trading community operating in Zambian markets
(d) Promote bilateral trade and investment between Nigeria and Zambia
(e) Coordinate SADC-ECOWAS cooperation on regional integration linking Southern and West Africa
(f) Monitor Zambia's chronic economic challenges including debt crisis and currency instability
(g) Report to Federal Ministry of Foreign Affairs on Zambia and lessons from debt management failures
(h) Provide consular services to Nigerian diaspora including traders and students
(i) Study Zambia's copper sector operations for Nigerian mining development
(j) Learn from Zambia's Chinese debt trap as cautionary tale for Nigerian borrowing
(k) Issue emergency travel documents to Nigerians
(l) Facilitate cooperation in mining sector linking Zambian copper and Nigerian minerals
(m) Promote Zambian investment opportunities to Nigerian businesses
(n) Monitor Zambia's democratic traditions and peaceful power transfers
(o) Assess Victoria Falls tourism development for Nigerian tourism sector application
(p) Liaise with Zambian government on bilateral cooperation and commercial matters
(q) Coordinate with SADC organizations on Southern African regional integration
(r) Facilitate educational cooperation with Zambian universities
(s) Address commercial disputes involving Nigerian traders
(t) Advance Nigeria's interests in Southern African engagement, SADC-ECOWAS cooperation and learning from Zambia's economic policy mistakes"
119009064,447. FOREIGN MISSION: MADRID,"Nigeria's Foreign Mission in Madrid, Spain, is a diplomatic mission representing Federal Republic of Nigeria in Kingdom of Spain. Located in Madrid, Spain's capital and European cultural center, operating under Federal Ministry of Foreign Affairs. The mission manages Nigeria's relationship with major EU power serving as gateway to Latin America and North Africa. Growing Nigerian diaspora includes students, professionals, irregular migrants and workers. Spain's geographic position bordering Morocco makes it irregular migration route with many Nigerians attempting entry through North Africa. Spanish unemployment challenges limit employment opportunities. Spanish companies invest in Nigerian energy and telecommunications. Spain's historical colonial role in Equatorial Guinea provides African connections. Madrid hosts major international organizations and businesses. Both countries cooperate through EU-Africa frameworks. The mission protects diaspora facing economic challenges, manages contentious irregular migration, promotes Spanish investment, coordinates EU engagement and leverages Spain's Latin American connections for broader diplomatic reach.

**Core Mandate:** To represent Nigeria's interests in Spain, protect diaspora, manage irregular migration challenges, promote trade/investment, coordinate EU engagement and leverage Spain's Latin America/Africa gateway role.

**Statutory Functions:**
(a) Represent Federal Republic of Nigeria maintaining diplomatic relations with Spain
(b) Protect growing Nigerian diaspora including students, workers and professionals
(c) Manage contentious irregular migration with Nigerians attempting entry through Morocco
(d) Provide consular services to Nigerian community facing Spain's economic challenges
(e) Promote Spanish investment in Nigerian energy, telecommunications and infrastructure
(f) Coordinate Nigeria's engagement with EU institutions through Spanish EU membership
(g) Leverage Spain's special relationships with Latin American countries for Nigerian diplomacy
(h) Facilitate engagement with Morocco and North Africa through Spain's geographic proximity
(i) Monitor Spanish political and economic developments including unemployment affecting diaspora
(j) Report to Federal Ministry of Foreign Affairs on Spain, EU matters and migration issues
(k) Support Nigerian students in Spanish universities
(l) Address trafficking in persons cases with Nigerian victims in Spain
(m) Issue emergency travel documents to Nigerians
(n) Combat negative stereotypes about Nigerian migrants in Spanish media
(o) Facilitate educational cooperation and Spanish language training
(p) Promote bilateral trade expansion beyond current levels
(q) Liaise with Spanish government on migration management, deportations and bilateral cooperation
(r) Coordinate with EU agencies, Latin American missions and North African embassies
(s) Facilitate high-level diplomatic visits and business delegations
(t) Advance Nigeria's interests in EU-Africa relations, migration management and leveraging Spain as gateway to Latin America"
119009065,448. FOREIGN MISSION: MALABO,"Nigeria's Foreign Mission in Malabo, Equatorial Guinea, is a diplomatic mission representing Federal Republic of Nigeria in Equatorial Guinea's political capital. Located in Malabo on Bioko Island (distinct from Bata mission on mainland), operating under Federal Ministry of Foreign Affairs. Equatorial Guinea is small oil-rich Spanish/Portuguese-speaking Central African state under authoritarian Obiang dynasty since 1979 coup. Malabo serves as seat of government despite mainland's larger population. Oil wealth created extreme inequality with elite enrichment but widespread poverty. Some Nigerian oil workers and traders operate in Equatorial Guinea. Both countries are Gulf of Guinea partners and oil producers cooperating on maritime security. Equatorial Guinea's unique linguistic situation (Spanish, Portuguese, French) presents communication challenges. The mission coordinates with Nigerian embassy/consulate in Bata on mainland while engaging Malabo-based government, promotes oil sector cooperation, facilitates Gulf of Guinea security, protects Nigerian workers and navigates authoritarian governance and corruption.

**Core Mandate:** To represent Nigeria in Equatorial Guinea's capital Malabo, engage government, coordinate oil cooperation, protect workers, facilitate Gulf of Guinea security and manage island-mainland dynamics.

**Statutory Functions:**
(a) Represent Federal Republic of Nigeria in Malabo political capital on Bioko Island
(b) Engage Equatorial Guinea central government based in Malabo
(c) Coordinate oil sector cooperation between Gulf of Guinea petroleum producers
(d) Protect Nigerian oil workers and traders in Equatorial Guinea
(e) Facilitate Gulf of Guinea Commission work on maritime security and boundaries
(f) Monitor political developments under Obiang family's authoritarian rule since 1979
(g) Report to Federal Ministry of Foreign Affairs on Equatorial Guinea and oil sector
(h) Provide consular services to Nigerians on Bioko Island and coordinating mainland services
(i) Navigate Spanish and Portuguese language requirements distinct from anglophone/francophone Africa
(j) Issue emergency travel documents to Nigerians
(k) Coordinate maritime security cooperation in Gulf of Guinea against piracy
(l) Promote bilateral cooperation despite governance and corruption challenges
(m) Address irregular migration issues affecting both countries
(n) Monitor offshore oil development in shared Gulf of Guinea waters
(o) Facilitate oil industry partnerships between Nigerian and Equatoguinean companies
(p) Coordinate with Bata mission/consulate on mainland commercial and consular matters
(q) Liaise with Equatorial Guinea government ministries concentrated in Malabo
(r) Facilitate high-level government visits between oil-producing neighbors
(s) Promote maritime boundary cooperation and oil block development
(t) Advance Nigeria's interests in Gulf of Guinea security, oil cooperation and regional stability"
